matchid,venue,innings,striker,bowler,runs
1082629,Maharashtra Cricket Association Stadium,1,Ishan Kishan,Imran Tahir,8
1082629,Maharashtra Cricket Association Stadium,2,AM Rahane,PJ Sangwan,4
1082629,Maharashtra Cricket Association Stadium,2,SPD Smith,PJ Sangwan,4
1082629,Maharashtra Cricket Association Stadium,2,RA Tripathi,Basil Thampi,2
1082629,Maharashtra Cricket Association Stadium,2,MK Tiwary,Basil Thampi,1
1082629,Maharashtra Cricket Association Stadium,2,BA Stokes,Basil Thampi,7
1082629,Maharashtra Cricket Association Stadium,2,BA Stokes,PJ Sangwan,15
1082629,Maharashtra Cricket Association Stadium,2,RA Tripathi,PJ Sangwan,4
1082629,Maharashtra Cricket Association Stadium,2,BA Stokes,JP Faulkner,6
1082630,Feroz Shah Kotla,1,DA Warner,J Yadav,11
1082630,Feroz Shah Kotla,1,S Dhawan,K Rabada,6
1082630,Feroz Shah Kotla,1,DA Warner,K Rabada,14
1082630,Feroz Shah Kotla,1,S Dhawan,J Yadav,3
1082630,Feroz Shah Kotla,1,DA Warner,CH Morris,1
1082630,Feroz Shah Kotla,1,S Dhawan,CH Morris,14
1082630,Feroz Shah Kotla,1,DA Warner,Mohammed Shami,4
1082630,Feroz Shah Kotla,1,KS Williamson,Mohammed Shami,9
1082630,Feroz Shah Kotla,1,S Dhawan,Mohammed Shami,4
1082630,Feroz Shah Kotla,2,SV Samson,B Kumar,15
1082630,Feroz Shah Kotla,2,KK Nair,B Kumar,0
1082630,Feroz Shah Kotla,2,SV Samson,Mohammed Siraj,8
1082630,Feroz Shah Kotla,2,KK Nair,Mohammed Siraj,10
1082630,Feroz Shah Kotla,2,KK Nair,S Kaul,11
1082630,Feroz Shah Kotla,2,SV Samson,S Kaul,1
1082630,Feroz Shah Kotla,2,RR Pant,Mohammed Siraj,1
1082630,Feroz Shah Kotla,2,KK Nair,MC Henriques,15
1082630,Feroz Shah Kotla,2,RR Pant,MC Henriques,1
1082631,Eden Gardens,1,SP Narine,JD Unadkat,0
1082631,Eden Gardens,1,G Gambhir,BA Stokes,15
1082631,Eden Gardens,1,SP Jackson,BA Stokes,1
1082631,Eden Gardens,1,SP Jackson,JD Unadkat,5
1082631,Eden Gardens,1,G Gambhir,JD Unadkat,1
1082631,Eden Gardens,1,G Gambhir,Washington Sundar,13
1082631,Eden Gardens,1,SP Jackson,Washington Sundar,4
1082631,Eden Gardens,1,MK Pandey,Washington Sundar,2
1082631,Eden Gardens,2,AM Rahane,NM Coulter-Nile,7
1082631,Eden Gardens,2,RA Tripathi,NM Coulter-Nile,34
1082631,Eden Gardens,2,AM Rahane,UT Yadav,4
1082631,Eden Gardens,2,SPD Smith,UT Yadav,6
1082631,Eden Gardens,2,RA Tripathi,UT Yadav,11
1082631,Eden Gardens,2,SPD Smith,CR Woakes,7
1082631,Eden Gardens,2,RA Tripathi,CR Woakes,5
1082632,Feroz Shah Kotla,1,DR Smith,S Nadeem,9
1082632,Feroz Shah Kotla,1,BB McCullum,S Nadeem,1
1082632,Feroz Shah Kotla,1,BB McCullum,K Rabada,0
1082632,Feroz Shah Kotla,1,SK Raina,K Rabada,14
1082632,Feroz Shah Kotla,1,SK Raina,PJ Cummins,11
1082632,Feroz Shah Kotla,1,KD Karthik,PJ Cummins,8
1082632,Feroz Shah Kotla,1,SK Raina,Mohammed Shami,15
1082632,Feroz Shah Kotla,1,KD Karthik,K Rabada,0
1082632,Feroz Shah Kotla,2,SV Samson,PJ Sangwan,9
1082632,Feroz Shah Kotla,2,KK Nair,PJ Sangwan,11
1082632,Feroz Shah Kotla,2,KK Nair,Basil Thampi,3
1082632,Feroz Shah Kotla,2,SV Samson,Basil Thampi,8
1082632,Feroz Shah Kotla,2,RR Pant,PJ Sangwan,18
1082632,Feroz Shah Kotla,2,RR Pant,Basil Thampi,9
1082632,Feroz Shah Kotla,2,RR Pant,JP Faulkner,4
1082632,Feroz Shah Kotla,2,SV Samson,JP Faulkner,1
1082633,M Chinnaswamy Stadium,1,HM Amla,A Choudhary,1
1082633,M Chinnaswamy Stadium,1,MJ Guptill,A Choudhary,4
1082633,M Chinnaswamy Stadium,1,SE Marsh,A Choudhary,1
1082633,M Chinnaswamy Stadium,1,MJ Guptill,S Aravind,5
1082633,M Chinnaswamy Stadium,1,SE Marsh,S Aravind,8
1082633,M Chinnaswamy Stadium,1,M Vohra,S Aravind,0
1082633,M Chinnaswamy Stadium,1,SE Marsh,SR Watson,9
1082633,M Chinnaswamy Stadium,1,M Vohra,SR Watson,1
1082633,M Chinnaswamy Stadium,1,M Vohra,S Badree,6
1082633,M Chinnaswamy Stadium,2,Mandeep Singh,Sandeep Sharma,2
1082633,M Chinnaswamy Stadium,2,CH Gayle,Sandeep Sharma,0
1082633,M Chinnaswamy Stadium,2,V Kohli,Sandeep Sharma,6
1082633,M Chinnaswamy Stadium,2,Mandeep Singh,T Natarajan,15
1082633,M Chinnaswamy Stadium,2,V Kohli,T Natarajan,0
1082633,M Chinnaswamy Stadium,2,AB de Villiers,Sandeep Sharma,10
1082633,M Chinnaswamy Stadium,2,Mandeep Singh,VR Aaron,9
1082633,M Chinnaswamy Stadium,2,KM Jadhav,Sandeep Sharma,0
1082633,M Chinnaswamy Stadium,2,KM Jadhav,VR Aaron,4
1082634,"Rajiv Gandhi International Stadium, Uppal",1,AM Rahane,B Kumar,5
1082634,"Rajiv Gandhi International Stadium, Uppal",1,RA Tripathi,B Kumar,1
1082634,"Rajiv Gandhi International Stadium, Uppal",1,AM Rahane,A Nehra,3
1082634,"Rajiv Gandhi International Stadium, Uppal",1,RA Tripathi,A Nehra,0
1082634,"Rajiv Gandhi International Stadium, Uppal",1,SPD Smith,A Nehra,2
1082634,"Rajiv Gandhi International Stadium, Uppal",1,SPD Smith,B Kumar,3
1082634,"Rajiv Gandhi International Stadium, Uppal",1,SPD Smith,S Kaul,4
1082634,"Rajiv Gandhi International Stadium, Uppal",1,AM Rahane,S Kaul,3
1082634,"Rajiv Gandhi International Stadium, Uppal",1,SPD Smith,Rashid Khan,3
1082634,"Rajiv Gandhi International Stadium, Uppal",1,AM Rahane,Rashid Khan,2
1082634,"Rajiv Gandhi International Stadium, Uppal",1,AM Rahane,MC Henriques,8
1082634,"Rajiv Gandhi International Stadium, Uppal",1,SPD Smith,MC Henriques,1
1082634,"Rajiv Gandhi International Stadium, Uppal",2,DA Warner,JD Unadkat,3
1082634,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,JD Unadkat,17
1082634,"Rajiv Gandhi International Stadium, Uppal",2,DA Warner,Washington Sundar,17
1082634,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,Washington Sundar,2
1082634,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,BA Stokes,0
1082634,"Rajiv Gandhi International Stadium, Uppal",2,KS Williamson,BA Stokes,4
1082634,"Rajiv Gandhi International Stadium, Uppal",2,Yuvraj Singh,BA Stokes,4
1082635,Feroz Shah Kotla,1,LMP Simmons,Z Khan,12
1082635,Feroz Shah Kotla,1,PA Patel,Z Khan,9
1082635,Feroz Shah Kotla,1,LMP Simmons,K Rabada,16
1082635,Feroz Shah Kotla,1,PA Patel,K Rabada,4
1082635,Feroz Shah Kotla,1,PA Patel,PJ Cummins,13
1082635,Feroz Shah Kotla,1,LMP Simmons,PJ Cummins,6
1082635,Feroz Shah Kotla,2,SV Samson,MJ McClenaghan,0
1082635,Feroz Shah Kotla,2,KK Nair,MJ McClenaghan,16
1082635,Feroz Shah Kotla,2,SS Iyer,MJ McClenaghan,2
1082635,Feroz Shah Kotla,2,SS Iyer,SL Malinga,1
1082635,Feroz Shah Kotla,2,KK Nair,SL Malinga,1
1082635,Feroz Shah Kotla,2,RR Pant,SL Malinga,0
1082635,Feroz Shah Kotla,2,RR Pant,JJ Bumrah,0
1082635,Feroz Shah Kotla,2,KK Nair,JJ Bumrah,5
1082635,Feroz Shah Kotla,2,CJ Anderson,JJ Bumrah,1
1082635,Feroz Shah Kotla,2,CJ Anderson,Harbhajan Singh,5
1082635,Feroz Shah Kotla,2,KK Nair,Harbhajan Singh,0
1082635,Feroz Shah Kotla,2,MN Samuels,Harbhajan Singh,0
1082635,Feroz Shah Kotla,2,CJ Anderson,SL Malinga,4
1082635,Feroz Shah Kotla,2,PJ Cummins,SL Malinga,0
1082636,M Chinnaswamy Stadium,1,CH Gayle,UT Yadav,0
1082636,M Chinnaswamy Stadium,1,V Kohli,UT Yadav,4
1082636,M Chinnaswamy Stadium,1,V Kohli,CR Woakes,1
1082636,M Chinnaswamy Stadium,1,Mandeep Singh,CR Woakes,13
1082636,M Chinnaswamy Stadium,1,Mandeep Singh,UT Yadav,7
1082636,M Chinnaswamy Stadium,1,AB de Villiers,UT Yadav,0
1082636,M Chinnaswamy Stadium,1,AB de Villiers,CR Woakes,6
1082636,M Chinnaswamy Stadium,1,Mandeep Singh,SP Narine,1
1082636,M Chinnaswamy Stadium,1,AB de Villiers,SP Narine,4
1082636,M Chinnaswamy Stadium,1,TM Head,SP Narine,0
1082636,M Chinnaswamy Stadium,1,TM Head,UT Yadav,4
1082636,M Chinnaswamy Stadium,2,CA Lynn,A Choudhary,14
1082636,M Chinnaswamy Stadium,2,SP Narine,S Badree,30
1082636,M Chinnaswamy Stadium,2,CA Lynn,S Badree,1
1082636,M Chinnaswamy Stadium,2,CA Lynn,YS Chahal,34
1082636,M Chinnaswamy Stadium,2,SP Narine,S Aravind,26
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,MJ Guptill,PJ Sangwan,2
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,HM Amla,PJ Sangwan,9
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,SE Marsh,DS Kulkarni,5
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,HM Amla,DS Kulkarni,4
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,SE Marsh,PJ Sangwan,1
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,SE Marsh,Basil Thampi,2
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,HM Amla,Basil Thampi,6
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,HM Amla,JP Faulkner,12
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,SE Marsh,JP Faulkner,3
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,DR Smith,Sandeep Sharma,17
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,Ishan Kishan,Sandeep Sharma,9
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,DR Smith,MM Sharma,14
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,Ishan Kishan,MM Sharma,5
1082637,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,DR Smith,VR Aaron,13
1082638,"Rajiv Gandhi International Stadium, Uppal",1,LMP Simmons,B Kumar,1
1082638,"Rajiv Gandhi International Stadium, Uppal",1,PA Patel,B Kumar,2
1082638,"Rajiv Gandhi International Stadium, Uppal",1,PA Patel,Mohammad Nabi,9
1082638,"Rajiv Gandhi International Stadium, Uppal",1,LMP Simmons,Mohammad Nabi,0
1082638,"Rajiv Gandhi International Stadium, Uppal",1,N Rana,Mohammad Nabi,1
1082638,"Rajiv Gandhi International Stadium, Uppal",1,PA Patel,Mohammed Siraj,7
1082638,"Rajiv Gandhi International Stadium, Uppal",1,N Rana,Mohammed Siraj,9
1082638,"Rajiv Gandhi International Stadium, Uppal",1,N Rana,S Kaul,0
1082638,"Rajiv Gandhi International Stadium, Uppal",1,PA Patel,S Kaul,6
1082638,"Rajiv Gandhi International Stadium, Uppal",1,RG Sharma,S Kaul,1
1082638,"Rajiv Gandhi International Stadium, Uppal",1,RG Sharma,Mohammad Nabi,0
1082638,"Rajiv Gandhi International Stadium, Uppal",2,DA Warner,Harbhajan Singh,6
1082638,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,Harbhajan Singh,2
1082638,"Rajiv Gandhi International Stadium, Uppal",2,DA Warner,MJ McClenaghan,0
1082638,"Rajiv Gandhi International Stadium, Uppal",2,MC Henriques,MJ McClenaghan,7
1082638,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,MJ McClenaghan,2
1082638,"Rajiv Gandhi International Stadium, Uppal",2,MC Henriques,SL Malinga,4
1082638,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,SL Malinga,7
1082638,"Rajiv Gandhi International Stadium, Uppal",2,MC Henriques,Harbhajan Singh,4
1082638,"Rajiv Gandhi International Stadium, Uppal",2,MC Henriques,JJ Bumrah,7
1082638,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,JJ Bumrah,4
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,MJ Guptill,UT Yadav,10
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,M Vohra,C de Grandhomme,2
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,MJ Guptill,C de Grandhomme,1
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,M Vohra,UT Yadav,17
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,M Vohra,SP Narine,9
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,MJ Guptill,SP Narine,1
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,SE Marsh,UT Yadav,0
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,SE Marsh,SP Narine,1
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,WP Saha,SP Narine,0
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,SP Narine,Sandeep Sharma,10
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,CA Lynn,Sandeep Sharma,10
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,CA Lynn,MJ Henry,22
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,SP Narine,MJ Henry,0
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,SP Narine,MM Sharma,8
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,G Gambhir,MM Sharma,0
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,CA Lynn,AR Patel,9
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,G Gambhir,AR Patel,1
1082639,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,G Gambhir,MJ Henry,1
1082640,Green Park,1,DR Smith,Z Khan,7
1082640,Green Park,1,Ishan Kishan,Z Khan,12
1082640,Green Park,1,DR Smith,Mohammed Shami,1
1082640,Green Park,1,Ishan Kishan,Mohammed Shami,17
1082640,Green Park,1,SK Raina,Z Khan,2
1082640,Green Park,1,Ishan Kishan,PJ Cummins,2
1082640,Green Park,1,SK Raina,PJ Cummins,5
1082640,Green Park,1,KD Karthik,PJ Cummins,4
1082640,Green Park,2,SV Samson,DS Kulkarni,6
1082640,Green Park,2,KK Nair,DS Kulkarni,2
1082640,Green Park,2,SV Samson,PJ Sangwan,4
1082640,Green Park,2,RR Pant,PJ Sangwan,4
1082640,Green Park,2,SS Iyer,PJ Sangwan,5
1082640,Green Park,2,SS Iyer,DS Kulkarni,6
1082640,Green Park,2,KK Nair,PJ Sangwan,5
1082640,Green Park,2,SS Iyer,Basil Thampi,9
1082640,Green Park,2,KK Nair,Basil Thampi,6
1082640,Green Park,2,SS Iyer,DR Smith,5
1082640,Green Park,2,KK Nair,DR Smith,12
1082641,Wankhede Stadium,1,MJ Guptill,HH Pandya,9
1082641,Wankhede Stadium,1,WP Saha,HH Pandya,4
1082641,Wankhede Stadium,1,MJ Guptill,MJ McClenaghan,2
1082641,Wankhede Stadium,1,WP Saha,MJ McClenaghan,14
1082641,Wankhede Stadium,1,MJ Guptill,JJ Bumrah,8
1082641,Wankhede Stadium,1,WP Saha,JJ Bumrah,4
1082641,Wankhede Stadium,1,MJ Guptill,SL Malinga,10
1082641,Wankhede Stadium,1,WP Saha,SL Malinga,9
1082641,Wankhede Stadium,1,MJ Guptill,KV Sharma,8
1082641,Wankhede Stadium,1,WP Saha,KV Sharma,2
1082641,Wankhede Stadium,1,GJ Maxwell,KV Sharma,1
1082641,Wankhede Stadium,2,LMP Simmons,Sandeep Sharma,14
1082641,Wankhede Stadium,2,PA Patel,Sandeep Sharma,4
1082641,Wankhede Stadium,2,LMP Simmons,MJ Henry,1
1082641,Wankhede Stadium,2,PA Patel,MJ Henry,12
1082641,Wankhede Stadium,2,LMP Simmons,I Sharma,15
1082641,Wankhede Stadium,2,PA Patel,I Sharma,6
1082641,Wankhede Stadium,2,PA Patel,MM Sharma,1
1082641,Wankhede Stadium,2,LMP Simmons,MM Sharma,15
1082642,Feroz Shah Kotla,1,SV Samson,JD Unadkat,2
1082642,Feroz Shah Kotla,1,KK Nair,JD Unadkat,2
1082642,Feroz Shah Kotla,1,KK Nair,SN Thakur,4
1082642,Feroz Shah Kotla,1,SS Iyer,SN Thakur,3
1082642,Feroz Shah Kotla,1,SS Iyer,JD Unadkat,0
1082642,Feroz Shah Kotla,1,RR Pant,JD Unadkat,1
1082642,Feroz Shah Kotla,1,KK Nair,Washington Sundar,9
1082642,Feroz Shah Kotla,1,RR Pant,Washington Sundar,6
1082642,Feroz Shah Kotla,1,KK Nair,BA Stokes,13
1082642,Feroz Shah Kotla,1,RR Pant,BA Stokes,1
1082642,Feroz Shah Kotla,1,RR Pant,SN Thakur,13
1082642,Feroz Shah Kotla,2,AM Rahane,Z Khan,0
1082642,Feroz Shah Kotla,2,SPD Smith,Z Khan,11
1082642,Feroz Shah Kotla,2,RA Tripathi,Z Khan,6
1082642,Feroz Shah Kotla,2,SPD Smith,Mohammed Shami,9
1082642,Feroz Shah Kotla,2,RA Tripathi,Mohammed Shami,1
1082642,Feroz Shah Kotla,2,SPD Smith,S Nadeem,14
1082642,Feroz Shah Kotla,2,MK Tiwary,Z Khan,2
1082642,Feroz Shah Kotla,2,MK Tiwary,Mohammed Shami,10
1082643,Green Park,1,DR Smith,B Kumar,7
1082643,Green Park,1,Ishan Kishan,B Kumar,4
1082643,Green Park,1,DR Smith,Mohammed Siraj,6
1082643,Green Park,1,Ishan Kishan,Mohammed Siraj,16
1082643,Green Park,1,DR Smith,S Kaul,2
1082643,Green Park,1,Ishan Kishan,S Kaul,11
1082643,Green Park,1,DR Smith,Mohammad Nabi,12
1082643,Green Park,1,Ishan Kishan,Mohammad Nabi,3
1082643,Green Park,2,DA Warner,P Kumar,7
1082643,Green Park,2,S Dhawan,P Kumar,6
1082643,Green Park,2,S Dhawan,PJ Sangwan,13
1082643,Green Park,2,MC Henriques,P Kumar,4
1082643,Green Park,2,DA Warner,PJ Sangwan,1
1082643,Green Park,2,V Shankar,PJ Sangwan,1
1082643,Green Park,2,V Shankar,P Kumar,1
1082643,Green Park,2,DA Warner,JP Faulkner,9
1082643,Green Park,2,V Shankar,JP Faulkner,5
1082644,Eden Gardens,1,SS Tiwary,TA Boult,7
1082644,Eden Gardens,1,LMP Simmons,TA Boult,0
1082644,Eden Gardens,1,SS Tiwary,C de Grandhomme,10
1082644,Eden Gardens,1,RG Sharma,TA Boult,1
1082644,Eden Gardens,1,SS Tiwary,UT Yadav,10
1082644,Eden Gardens,1,RG Sharma,UT Yadav,16
1082644,Eden Gardens,1,RG Sharma,SP Narine,6
1082644,Eden Gardens,1,SS Tiwary,SP Narine,1
1082644,Eden Gardens,2,SP Narine,TG Southee,0
1082644,Eden Gardens,2,CA Lynn,TG Southee,17
1082644,Eden Gardens,2,G Gambhir,MG Johnson,15
1082644,Eden Gardens,2,CA Lynn,MG Johnson,10
1082644,Eden Gardens,2,G Gambhir,TG Southee,2
1082644,Eden Gardens,2,G Gambhir,KV Sharma,5
1082644,Eden Gardens,2,RV Uthappa,KV Sharma,2
1082644,Eden Gardens,2,CA Lynn,KV Sharma,2
1082645,Maharashtra Cricket Association Stadium,1,MJ Guptill,JD Unadkat,0
1082645,Maharashtra Cricket Association Stadium,1,SE Marsh,JD Unadkat,5
1082645,Maharashtra Cricket Association Stadium,1,WP Saha,SN Thakur,4
1082645,Maharashtra Cricket Association Stadium,1,SE Marsh,SN Thakur,5
1082645,Maharashtra Cricket Association Stadium,1,WP Saha,JD Unadkat,7
1082645,Maharashtra Cricket Association Stadium,1,EJG Morgan,SN Thakur,4
1082645,Maharashtra Cricket Association Stadium,1,WP Saha,BA Stokes,2
1082645,Maharashtra Cricket Association Stadium,1,EJG Morgan,BA Stokes,0
1082645,Maharashtra Cricket Association Stadium,1,R Tewatia,BA Stokes,4
1082645,Maharashtra Cricket Association Stadium,1,R Tewatia,SN Thakur,0
1082645,Maharashtra Cricket Association Stadium,1,GJ Maxwell,SN Thakur,1
1082645,Maharashtra Cricket Association Stadium,2,AM Rahane,Sandeep Sharma,5
1082645,Maharashtra Cricket Association Stadium,2,AM Rahane,MM Sharma,1
1082645,Maharashtra Cricket Association Stadium,2,RA Tripathi,MM Sharma,5
1082645,Maharashtra Cricket Association Stadium,2,RA Tripathi,Sandeep Sharma,7
1082645,Maharashtra Cricket Association Stadium,2,AM Rahane,I Sharma,1
1082645,Maharashtra Cricket Association Stadium,2,RA Tripathi,I Sharma,11
1082645,Maharashtra Cricket Association Stadium,2,RA Tripathi,R Tewatia,6
1082645,Maharashtra Cricket Association Stadium,2,AM Rahane,AR Patel,6
1082645,Maharashtra Cricket Association Stadium,2,RA Tripathi,AR Patel,0
1082645,Maharashtra Cricket Association Stadium,2,SPD Smith,AR Patel,1
1082646,Feroz Shah Kotla,1,CH Gayle,Z Khan,11
1082646,Feroz Shah Kotla,1,CH Gayle,Mohammed Shami,20
1082646,Feroz Shah Kotla,1,Vishnu Vinod,Mohammed Shami,1
1082646,Feroz Shah Kotla,1,Vishnu Vinod,Z Khan,1
1082646,Feroz Shah Kotla,1,CH Gayle,PJ Cummins,2
1082646,Feroz Shah Kotla,1,Vishnu Vinod,PJ Cummins,1
1082646,Feroz Shah Kotla,1,V Kohli,PJ Cummins,0
1082646,Feroz Shah Kotla,1,V Kohli,Mohammed Shami,1
1082646,Feroz Shah Kotla,2,SV Samson,Avesh Khan,0
1082646,Feroz Shah Kotla,2,SS Iyer,Avesh Khan,1
1082646,Feroz Shah Kotla,2,KK Nair,Avesh Khan,5
1082646,Feroz Shah Kotla,2,KK Nair,YS Chahal,12
1082646,Feroz Shah Kotla,2,SS Iyer,YS Chahal,7
1082646,Feroz Shah Kotla,2,KK Nair,HV Patel,13
1082646,Feroz Shah Kotla,2,SS Iyer,HV Patel,2
1082646,Feroz Shah Kotla,2,SS Iyer,SR Watson,1
1082646,Feroz Shah Kotla,2,KK Nair,SR Watson,0
1082646,Feroz Shah Kotla,2,RR Pant,SR Watson,1
1082647,Wankhede Stadium,1,AM Rahane,MJ McClenaghan,15
1082647,Wankhede Stadium,1,RA Tripathi,MJ McClenaghan,1
1082647,Wankhede Stadium,1,AM Rahane,SL Malinga,3
1082647,Wankhede Stadium,1,SPD Smith,SL Malinga,1
1082647,Wankhede Stadium,1,MK Tiwary,SL Malinga,1
1082647,Wankhede Stadium,1,MK Tiwary,JJ Bumrah,3
1082647,Wankhede Stadium,1,AM Rahane,JJ Bumrah,2
1082647,Wankhede Stadium,1,MK Tiwary,KV Sharma,2
1082647,Wankhede Stadium,1,AM Rahane,KV Sharma,5
1082647,Wankhede Stadium,2,LMP Simmons,JD Unadkat,3
1082647,Wankhede Stadium,2,PA Patel,JD Unadkat,8
1082647,Wankhede Stadium,2,LMP Simmons,Washington Sundar,1
1082647,Wankhede Stadium,2,PA Patel,Washington Sundar,7
1082647,Wankhede Stadium,2,LMP Simmons,LH Ferguson,3
1082647,Wankhede Stadium,2,PA Patel,LH Ferguson,7
1082647,Wankhede Stadium,2,PA Patel,SN Thakur,11
1082647,Wankhede Stadium,2,RG Sharma,SN Thakur,1
1082647,Wankhede Stadium,2,RG Sharma,Washington Sundar,0
1082647,Wankhede Stadium,2,AT Rayudu,Washington Sundar,0
1082647,Wankhede Stadium,2,KA Pollard,Washington Sundar,1
1082648,M Chinnaswamy Stadium,1,DA Warner,UT Yadav,8
1082648,M Chinnaswamy Stadium,1,S Dhawan,UT Yadav,7
1082648,M Chinnaswamy Stadium,1,DA Warner,TA Boult,7
1082648,M Chinnaswamy Stadium,1,S Dhawan,TA Boult,4
1082648,M Chinnaswamy Stadium,1,KS Williamson,UT Yadav,1
1082648,M Chinnaswamy Stadium,1,KS Williamson,SP Narine,2
1082648,M Chinnaswamy Stadium,1,DA Warner,SP Narine,1
1082648,M Chinnaswamy Stadium,2,RV Uthappa,B Kumar,1
1082648,M Chinnaswamy Stadium,2,CA Lynn,B Kumar,6
1082648,M Chinnaswamy Stadium,2,YK Pathan,B Kumar,0
1082648,M Chinnaswamy Stadium,2,G Gambhir,B Kumar,4
1082648,M Chinnaswamy Stadium,2,RV Uthappa,CJ Jordan,1
1082648,M Chinnaswamy Stadium,2,G Gambhir,CJ Jordan,8
1082648,M Chinnaswamy Stadium,2,IR Jaggi,CJ Jordan,1
1082648,M Chinnaswamy Stadium,2,G Gambhir,Rashid Khan,9
1082648,M Chinnaswamy Stadium,2,IR Jaggi,Rashid Khan,2
1082648,M Chinnaswamy Stadium,2,IR Jaggi,S Kaul,2
1082648,M Chinnaswamy Stadium,2,G Gambhir,S Kaul,12
1082648,M Chinnaswamy Stadium,2,G Gambhir,Bipul Sharma,1
1082648,M Chinnaswamy Stadium,2,IR Jaggi,Bipul Sharma,1
1082649,M Chinnaswamy Stadium,1,CA Lynn,MG Johnson,3
1082649,M Chinnaswamy Stadium,1,CA Lynn,JJ Bumrah,1
1082649,M Chinnaswamy Stadium,1,SP Narine,JJ Bumrah,1
1082649,M Chinnaswamy Stadium,1,G Gambhir,JJ Bumrah,0
1082649,M Chinnaswamy Stadium,1,SP Narine,MG Johnson,2
1082649,M Chinnaswamy Stadium,1,G Gambhir,MG Johnson,6
1082649,M Chinnaswamy Stadium,1,SP Narine,SL Malinga,8
1082649,M Chinnaswamy Stadium,1,G Gambhir,SL Malinga,1
1082649,M Chinnaswamy Stadium,1,SP Narine,KV Sharma,1
1082649,M Chinnaswamy Stadium,1,G Gambhir,KV Sharma,1
1082649,M Chinnaswamy Stadium,1,RV Uthappa,KV Sharma,1
1082649,M Chinnaswamy Stadium,1,RV Uthappa,JJ Bumrah,0
1082649,M Chinnaswamy Stadium,1,IR Jaggi,JJ Bumrah,0
1082649,M Chinnaswamy Stadium,2,LMP Simmons,UT Yadav,3
1082649,M Chinnaswamy Stadium,2,PA Patel,UT Yadav,17
1082649,M Chinnaswamy Stadium,2,LMP Simmons,PP Chawla,0
1082649,M Chinnaswamy Stadium,2,AT Rayudu,PP Chawla,3
1082649,M Chinnaswamy Stadium,2,PA Patel,PP Chawla,1
1082649,M Chinnaswamy Stadium,2,AT Rayudu,UT Yadav,1
1082649,M Chinnaswamy Stadium,2,RG Sharma,UT Yadav,0
1082649,M Chinnaswamy Stadium,2,AT Rayudu,NM Coulter-Nile,2
1082649,M Chinnaswamy Stadium,2,RG Sharma,NM Coulter-Nile,4
1082649,M Chinnaswamy Stadium,2,RG Sharma,SP Narine,1
1082649,M Chinnaswamy Stadium,2,AT Rayudu,SP Narine,1
1082649,M Chinnaswamy Stadium,2,RG Sharma,PP Chawla,1
1082649,M Chinnaswamy Stadium,2,KH Pandya,PP Chawla,2
1082650,"Rajiv Gandhi International Stadium, Uppal",1,LMP Simmons,JD Unadkat,2
1082650,"Rajiv Gandhi International Stadium, Uppal",1,PA Patel,JD Unadkat,1
1082650,"Rajiv Gandhi International Stadium, Uppal",1,LMP Simmons,Washington Sundar,1
